trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,90.26100000000004,0.22798903482404426,89.70000000000002,90.80000000000001,90.10000000000002,90.30000000000001,90.40000000000002,1.0,160.81
3000,0.9,89.29800000000003,0.49658433322044865,88.70000000000003,91.20000000000002,89.10000000000002,89.20000000000003,89.40000000000003,1.0,151.34
4000,0.9,90.63000000000004,0.6763874629234317,89.20000000000003,92.00000000000001,90.00000000000003,90.50000000000003,91.20000000000002,1.0,143.94
5000,0.9,91.07900000000001,1.0474058430236062,89.40000000000003,94.00000000000001,90.37500000000003,91.10000000000002,91.50000000000001,1.0,157.15
6000,0.9,90.71300000000002,0.4890102248419751,89.60000000000002,91.9,90.37500000000001,90.80000000000001,91.00000000000001,1.0,162.42
7000,0.9,93.57300000000001,0.8944109793601562,92.10000000000001,95.0,92.60000000000001,93.70000000000002,94.4,1.0,114.45
8000,0.9,93.17000000000002,0.22338307903688567,92.60000000000002,93.70000000000002,93.00000000000001,93.10000000000001,93.32500000000002,1.0,151.59
9000,0.9,92.921,1.219450285989547,90.00000000000001,94.9,92.25000000000001,93.10000000000001,93.9,1.0,103.42
10000,0.9,85.34100000000001,26.979966994049498,-1.9000000000000006,95.2,93.17500000000001,93.7,94.22500000000001,0.91,233.9
