trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,86.17900000000004,18.728050058668543,-99.8999999999986,89.40000000000003,87.47500000000002,88.30000000000003,88.72500000000002,0.99,201.59
3000,0.9,91.73000000000002,19.262769790453152,-99.8999999999986,94.2,93.5,93.7,93.9,0.99,104.08
4000,0.9,89.88900000000001,0.7963535646934701,88.30000000000003,93.20000000000002,89.60000000000002,89.90000000000002,90.12500000000003,1.0,161.89
5000,0.9,93.608,0.3041973043930542,92.70000000000002,94.20000000000002,93.4,93.60000000000001,93.80000000000001,1.0,91.26
6000,0.9,91.67300000000002,9.972240019173226,-7.39999999999999,93.80000000000001,92.4,92.60000000000001,92.80000000000001,0.99,158.98
7000,0.9,49.63799999999994,57.82167721538361,-33.70000000000021,91.70000000000002,-32.30000000000019,89.75000000000003,90.40000000000002,0.67,463.2
8000,0.9,94.25000000000001,0.3312099032335824,93.70000000000002,95.0,94.00000000000001,94.20000000000002,94.4,1.0,160.96
9000,0.9,92.528,0.7639476421849835,90.30000000000003,93.9,92.10000000000001,92.30000000000001,93.30000000000001,1.0,152.22
10000,0.9,93.38000000000002,10.131850768739143,-7.39999999999999,95.1,94.2,94.4,94.60000000000001,0.99,168.75
