trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.9,65.31799999999988,33.79397987807898,-48.70000000000042,90.70000000000002,68.34999999999982,74.84999999999992,78.42499999999997,0.92,579.32
200,0.9,-54.2960000000005,2.1369099185506464,-58.90000000000057,-50.300000000000445,-55.80000000000052,-54.0000000000005,-52.82500000000048,0.0,999.0
300,0.9,92.84800000000001,0.9235236867563246,91.00000000000003,94.60000000000001,92.10000000000002,93.15,93.20000000000002,1.0,143.88
400,0.9,-51.94400000000047,0.9600333327546634,-54.80000000000051,-50.50000000000045,-52.525000000000475,-52.10000000000047,-51.125000000000455,0.0,999.0
500,0.9,-1.9180000000002366,62.09958354127685,-45.400000000000375,89.90000000000002,-44.80000000000037,-44.15000000000036,87.35000000000002,0.32,751.6
600,0.9,-31.058000000000238,18.51712817906723,-44.700000000000365,0.0,-43.40000000000035,-42.70000000000034,-6.499999999999993,0.0,999.0
700,0.9,-24.178000000000132,16.075239220615206,-43.300000000000345,-7.899999999999988,-41.50000000000032,-10.54999999999998,-8.749999999999986,0.0,999.0
800,0.9,-29.274000000000147,14.233085540388133,-52.70000000000048,-18.699999999999996,-51.47500000000046,-21.00000000000003,-19.72500000000001,0.0,999.0
900,0.9,12.954000000000542,90.79659070691964,-99.49999999999862,87.60000000000002,-98.1749999999987,86.80000000000003,87.27500000000003,0.6,550.74
1000,0.9,-62.73199999999997,27.092747664273272,-92.39999999999903,80.7,-80.5249999999997,-76.9999999999999,-47.0000000000004,0.02,987.74
1100,0.9,-21.70000000000008,10.198274363832384,-30.100000000000158,0.0,-26.400000000000105,-26.200000000000102,-25.925000000000097,0.0,999.0
1200,0.9,87.48600000000005,1.7755010560402316,85.10000000000004,92.00000000000001,86.10000000000004,86.75000000000003,89.00000000000003,1.0,254.08
1300,0.9,76.32400000000001,35.76036666478687,0.0,93.60000000000001,92.72500000000002,93.00000000000001,93.30000000000001,0.82,332.1
1400,0.9,72.70600000000002,34.087648261503766,0.0,90.80000000000003,87.20000000000003,87.90000000000003,89.87500000000003,0.82,446.02
1500,0.9,-38.98200000000028,3.0963003730258913,-44.30000000000036,-32.30000000000019,-41.60000000000032,-39.30000000000029,-37.45000000000026,0.0,999.0
1600,0.9,65.35199999999996,42.91267989767138,-42.00000000000033,90.70000000000002,77.72499999999997,82.25000000000003,85.27500000000003,0.86,529.1
1700,0.9,65.93000000000002,45.500871420226666,-17.69999999999998,93.9,16.500000000000018,92.70000000000002,93.375,0.74,415.08
1800,0.9,-29.822000000000152,0.48095322017843545,-30.800000000000168,-29.000000000000142,-30.100000000000158,-29.800000000000153,-29.50000000000015,0.0,999.0
1900,0.9,81.768,26.381011656113582,-24.100000000000072,92.50000000000001,85.30000000000004,90.20000000000002,91.97500000000001,0.94,354.36
2000,0.9,80.37399999999998,2.7924763204009824,73.9999999999999,86.50000000000003,78.47499999999997,80.44999999999999,82.30000000000001,1.0,619.08
