trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
200,0.9,37.263999999999776,46.06210051658504,-82.1999999999996,78.19999999999996,32.049999999999585,52.89999999999961,65.07499999999978,0.88,626.44
300,0.9,89.17000000000003,1.162970334961297,85.20000000000005,90.50000000000003,89.22500000000002,89.60000000000002,89.80000000000003,1.0,149.58
400,0.9,32.74599999999971,56.37594951750275,-60.70000000000059,82.70000000000002,-54.55000000000051,64.84999999999977,72.47499999999988,0.72,675.22
500,0.9,66.66600000000003,41.6680242392173,-0.7,94.00000000000001,0.0,92.40000000000002,93.10000000000001,0.72,386.6
600,0.9,88.86600000000003,0.9682169178443398,87.10000000000002,90.80000000000001,88.25000000000003,88.95000000000002,89.30000000000003,1.0,245.08
700,0.9,74.168,34.75090467887132,0.0,91.30000000000003,90.00000000000001,90.30000000000001,90.57500000000002,0.82,339.0
800,0.9,92.734,1.3567033574072074,89.40000000000002,94.30000000000001,91.80000000000001,93.00000000000001,94.0,1.0,147.22
900,0.9,73.66399999999993,16.20568739671358,-35.00000000000023,82.80000000000003,72.34999999999988,76.34999999999994,79.87499999999999,0.98,582.6
1000,0.9,91.51200000000003,0.5767633830263491,89.80000000000003,92.70000000000002,91.10000000000002,91.30000000000001,92.02500000000002,1.0,154.48
1100,0.9,53.74000000000001,45.917778691918464,-0.5,93.30000000000001,0.0,92.45000000000002,92.90000000000002,0.58,525.54
1200,0.9,94.02400000000002,0.48313973134073707,92.60000000000001,94.7,93.9,94.0,94.4,1.0,168.36
1300,0.9,94.18800000000003,0.17394251924127122,93.80000000000001,94.5,94.10000000000001,94.2,94.30000000000001,1.0,81.76
1400,0.9,93.992,0.3793889824441385,92.90000000000002,94.60000000000001,93.80000000000001,94.0,94.275,1.0,102.96
1500,0.9,94.72000000000001,0.31176914536239425,94.2,95.3,94.5,94.65,95.0,1.0,88.14
1600,0.9,85.18400000000003,24.02452380381347,-10.29999999999998,92.80000000000001,90.92500000000003,91.25000000000003,91.70000000000002,0.94,314.18
1700,0.9,93.91600000000003,0.6274902389679031,92.40000000000002,94.7,93.9,94.10000000000001,94.30000000000001,1.0,158.64
1800,0.9,93.78400000000002,0.3700594546826233,93.2,94.60000000000001,93.5,93.80000000000001,93.9,1.0,153.96
1900,0.9,93.77400000000002,0.3321505682668618,93.00000000000001,94.4,93.50000000000001,93.9,94.00000000000001,1.0,107.04
2000,0.9,92.29,0.5111751167652822,91.50000000000001,93.30000000000001,91.80000000000001,92.25000000000001,92.67500000000001,1.0,171.32
2100,0.9,92.76,0.9985990186255896,91.00000000000001,94.30000000000001,92.00000000000001,92.50000000000001,93.80000000000001,1.0,144.5
2200,0.9,93.51600000000002,0.31771685507696756,92.40000000000002,94.10000000000001,93.4,93.50000000000001,93.70000000000002,1.0,175.64
2300,0.9,92.69200000000001,0.6858104694447268,91.70000000000002,93.9,92.20000000000002,92.4,93.30000000000001,1.0,153.0
2400,0.9,93.22200000000001,0.720913309628831,91.50000000000001,94.9,92.72500000000002,93.20000000000002,93.775,1.0,128.66
2500,0.9,68.75,40.80748583287141,-0.30000000000000004,93.5,23.050000000000004,92.70000000000002,93.20000000000002,0.74,390.96
2600,0.9,91.11000000000001,1.0591033943860215,88.50000000000003,93.70000000000002,90.50000000000003,90.75000000000003,91.70000000000002,1.0,162.62
2700,0.9,75.03800000000001,35.206112480647455,0.0,94.20000000000002,89.22500000000002,90.00000000000003,93.30000000000001,0.82,346.72
2800,0.9,92.61800000000001,0.7199138837388792,90.80000000000001,93.80000000000001,92.30000000000001,92.60000000000001,93.07500000000002,1.0,189.06
2900,0.9,93.25800000000001,0.5115036656760129,92.70000000000002,94.20000000000002,92.80000000000001,92.95000000000002,93.80000000000001,1.0,163.28
3000,0.9,92.95200000000001,0.4143621604345631,92.00000000000001,93.9,92.60000000000001,93.00000000000001,93.2,1.0,174.8
3100,0.9,75.69200000000002,35.47577674977675,0.0,94.30000000000001,91.12500000000003,91.60000000000002,93.10000000000001,0.82,334.24
3200,0.9,92.978,0.7349258465995026,91.80000000000001,94.8,92.32500000000002,93.00000000000001,93.30000000000001,1.0,163.12
3300,0.9,93.416,0.6682394780316386,91.60000000000001,94.4,92.92500000000001,93.7,93.9,1.0,166.4
3400,0.9,76.804,38.2993418220209,-17.69999999999998,94.7,93.25,93.7,94.0,0.84,294.34
3500,0.9,75.73200000000001,35.4847710433645,0.0,92.9,91.62500000000001,92.50000000000001,92.70000000000002,0.82,323.0
3600,0.9,92.54400000000001,0.8241747387538612,90.50000000000003,94.10000000000001,91.92500000000001,92.70000000000002,93.20000000000002,1.0,183.98
3700,0.9,93.116,0.9483374926680866,88.60000000000002,93.80000000000001,93.2,93.5,93.60000000000001,1.0,177.4
3800,0.9,92.32199999999999,0.4997159192981538,91.40000000000002,93.2,91.9,92.30000000000001,92.70000000000002,1.0,167.02
3900,0.9,92.678,0.47383119357002956,91.20000000000002,93.50000000000001,92.40000000000002,92.70000000000002,92.90000000000002,1.0,170.8
