trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.11077878109876127,93.22500000000004,1.3982399650989767,86.90000000000003,94.00000000000001,93.375,93.70000000000002,93.80000000000001,1.0,103.8
12000,0.1,94.449,0.31701577247827706,93.60000000000001,95.2,94.30000000000001,94.4,94.625,1.0,148.84
13000,0.1,94.84100000000001,0.28252256547043947,94.10000000000001,95.3,94.7,94.9,95.0,1.0,91.7
14000,0.1,92.915,0.7568850639297853,91.50000000000001,94.7,92.30000000000001,92.80000000000001,93.50000000000001,1.0,115.57
15000,0.1,92.65700000000001,10.722296908778452,-13.599999999999968,95.0,92.9,93.2,94.8,0.99,114.99
16000,0.1,92.39900000000002,1.715196490201626,85.40000000000003,94.0,91.37500000000001,93.15,93.5,1.0,179.33
17000,0.1,93.054,0.538037173436927,92.10000000000001,94.60000000000001,92.60000000000001,93.10000000000001,93.30000000000001,1.0,147.83
18000,0.1,92.641,0.5815659893769566,92.10000000000001,94.8,92.375,92.50000000000001,92.70000000000002,1.0,162.26
19000,0.1,92.04900000000002,0.5499990909083374,91.00000000000001,93.7,91.60000000000001,92.10000000000001,92.42500000000001,1.0,171.16
20000,0.1,92.07500000000002,1.363332314588041,89.00000000000003,94.10000000000001,90.90000000000002,92.65,92.9,1.0,158.13
