trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.11077878109876127,87.56900000000003,32.82411520513516,-98.99999999999865,94.7,92.4,93.60000000000001,94.2,0.97,122.57
12000,0.1,94.001,0.9625481806122704,91.70000000000002,95.5,93.10000000000001,94.30000000000001,94.9,1.0,103.15
13000,0.1,93.559,0.5535512623054872,92.20000000000002,94.60000000000001,93.2,93.4,94.0,1.0,146.92
14000,0.1,93.06600000000002,0.4269004567812004,92.10000000000001,93.80000000000001,92.875,93.2,93.4,1.0,165.37
15000,0.1,91.17200000000003,0.3105092591212043,90.50000000000001,91.9,90.90000000000002,91.20000000000002,91.30000000000001,1.0,151.57
16000,0.1,90.013,19.12359618377241,-99.8999999999986,93.7,91.40000000000002,91.80000000000001,93.125,0.99,139.48
17000,0.1,93.24100000000003,10.145108131508502,-7.39999999999999,95.4,93.7,94.4,94.9,0.99,111.49
18000,0.1,92.295,0.1991858428704212,91.9,92.80000000000001,92.20000000000002,92.30000000000001,92.4,1.0,143.53
19000,0.1,67.30900000000001,45.89488881128267,-18.9,94.9,-7.474999999999989,94.4,94.60000000000001,0.74,318.84
20000,0.1,94.39200000000001,0.4153745297920883,93.4,94.9,94.10000000000001,94.45,94.8,1.0,84.65
