trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,89.85800000000003,1.1078068423691887,84.30000000000004,93.00000000000001,89.20000000000003,89.90000000000002,90.62500000000003,1.0,163.62
12000,0.9,89.61100000000002,0.7955997737556211,84.50000000000004,91.80000000000001,89.30000000000003,89.70000000000002,89.90000000000002,1.0,157.35
13000,0.9,91.42800000000001,2.5845726919550844,88.00000000000003,94.5,88.50000000000003,93.4,93.7,1.0,122.03
14000,0.9,90.77,1.294642807881769,88.90000000000002,93.80000000000001,90.00000000000001,90.30000000000001,90.70000000000002,1.0,142.11
15000,0.9,89.87500000000001,1.1760420910834735,86.00000000000003,92.00000000000001,89.27500000000003,89.60000000000002,91.00000000000001,1.0,156.02
16000,0.9,91.35300000000001,1.6875102962648796,88.30000000000003,93.60000000000001,89.87500000000003,92.30000000000001,92.82500000000002,1.0,138.01
17000,0.9,91.36600000000003,1.3007090374099781,89.80000000000003,94.0,90.37500000000001,90.65000000000002,92.80000000000001,1.0,132.12
18000,0.9,92.8,1.3294359706281413,89.60000000000002,94.9,91.70000000000002,92.45000000000002,94.10000000000001,1.0,123.73
19000,0.9,91.736,0.7574325052438632,90.70000000000002,94.5,91.30000000000001,91.50000000000001,91.9,1.0,153.79
20000,0.9,93.793,0.6539503039222464,91.50000000000001,94.60000000000001,93.7,94.0,94.2,1.0,88.96
