trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.11077878109876127,92.27000000000002,0.45661800227323385,91.40000000000002,93.10000000000001,91.875,92.20000000000002,92.60000000000001,1.0,144.29
12000,0.1,91.27799999999999,0.23262845913602206,90.60000000000002,91.70000000000002,91.20000000000002,91.30000000000001,91.40000000000002,1.0,174.8
13000,0.1,93.15799999999999,0.5557301503427701,92.20000000000002,94.2,92.60000000000001,93.2,93.4,1.0,106.36
14000,0.1,91.99,1.258928115501431,91.10000000000002,95.2,91.30000000000001,91.50000000000001,91.72500000000002,1.0,147.38
15000,0.1,93.70400000000001,0.37307371925666305,92.20000000000002,94.2,93.575,93.60000000000001,94.10000000000001,1.0,84.05
16000,0.1,94.23,0.2751363298439518,93.5,94.9,94.10000000000001,94.2,94.4,1.0,163.31
17000,0.1,89.55400000000002,3.3639387628195605,78.39999999999996,94.10000000000001,88.00000000000003,91.10000000000002,91.60000000000001,1.0,262.41
18000,0.1,51.241000000000014,50.73113461179436,-20.000000000000014,94.8,-8.599999999999985,92.70000000000002,93.525,0.59,475.2
19000,0.1,93.70800000000001,0.6659849848157205,92.4,95.0,93.17500000000001,93.80000000000001,94.10000000000001,1.0,97.67
20000,0.1,93.48700000000001,0.33216110548948874,92.9,94.10000000000001,93.375,93.5,93.60000000000001,1.0,89.7
