trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,89.43300000000004,1.4348557418779024,84.10000000000005,92.30000000000001,88.87500000000003,89.35000000000002,90.10000000000002,1.0,159.6
12000,0.9,89.02300000000005,1.534852110139602,86.60000000000004,93.20000000000002,88.20000000000003,88.70000000000003,89.10000000000002,1.0,152.43
13000,0.9,93.65799999999999,0.26083711392361214,93.00000000000001,94.2,93.50000000000001,93.70000000000002,93.80000000000001,1.0,85.29
14000,0.9,89.93500000000003,1.2661259810935046,87.00000000000003,92.50000000000001,89.20000000000003,89.90000000000002,90.50000000000001,1.0,153.75
15000,0.9,93.17800000000003,0.6923265125646972,89.10000000000002,94.10000000000001,92.90000000000002,93.25000000000001,93.60000000000001,1.0,95.1
16000,0.9,91.417,1.8079853428609367,89.10000000000002,93.60000000000001,89.50000000000003,92.70000000000002,93.10000000000001,1.0,129.49
17000,0.9,91.97,1.9760313762691055,88.70000000000002,94.7,89.60000000000002,93.00000000000001,93.50000000000001,1.0,120.1
18000,0.9,92.08300000000001,1.3127113163220565,89.60000000000002,94.2,91.00000000000001,92.20000000000002,93.5,1.0,127.75
19000,0.9,92.89000000000004,0.898276126811791,90.70000000000002,94.60000000000001,92.30000000000001,93.00000000000001,93.4,1.0,103.37
20000,0.9,93.051,1.2883706764747433,90.20000000000002,95.0,92.30000000000001,93.10000000000001,94.25,1.0,109.19
