trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,92.85999999999999,0.562138772902206,91.70000000000002,94.10000000000001,92.50000000000001,92.70000000000002,93.2,1.0,111.19
12000,0.9,93.64000000000001,0.9895453501482349,91.00000000000003,95.3,92.70000000000002,93.4,94.60000000000001,1.0,125.8
13000,0.9,93.512,0.18236227680087747,93.00000000000001,93.9,93.4,93.5,93.60000000000001,1.0,98.06
14000,0.9,93.999,0.2886156613907149,93.30000000000001,94.5,93.875,94.0,94.2,1.0,87.52
15000,0.9,93.57800000000002,10.15108447408453,-7.39999999999999,95.0,94.4,94.60000000000001,94.725,0.99,159.28
16000,0.9,92.87700000000002,0.4440394126651345,91.60000000000001,93.7,92.57500000000002,92.9,93.30000000000001,1.0,136.38
17000,0.9,92.15400000000001,19.304488700817604,-99.8999999999986,94.9,93.9,94.10000000000001,94.2,0.99,167.24
18000,0.9,77.07400000000001,36.122404737226454,-0.30000000000000004,94.4,93.4,94.0,94.2,0.82,258.46
19000,0.9,93.58400000000002,10.153705924439608,-7.39999999999999,95.1,94.5,94.60000000000001,94.8,0.99,155.84
20000,0.9,94.23100000000001,0.29688213149329024,93.50000000000001,94.80000000000001,94.10000000000001,94.20000000000002,94.5,1.0,83.0
