trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.11077878109876127,93.36200000000001,0.8770153932514501,91.60000000000001,94.7,92.4,93.4,94.30000000000001,1.0,159.68
12000,0.1,93.012,0.8726144624059337,91.60000000000001,94.4,91.97500000000001,93.15,93.72500000000001,1.0,116.18
13000,0.1,93.76799999999999,0.9225920008324339,90.80000000000001,95.4,93.10000000000001,93.5,94.32500000000002,1.0,114.72
14000,0.1,91.73300000000003,1.9496181677446471,79.89999999999999,92.70000000000002,92.00000000000001,92.20000000000002,92.40000000000002,1.0,175.02
15000,0.1,92.52599999999998,1.0687955838232088,91.40000000000002,95.0,91.70000000000002,91.9,93.80000000000001,1.0,161.69
16000,0.1,91.11500000000002,19.242839577359543,-99.8999999999986,94.5,92.70000000000002,93.5,93.60000000000001,0.99,153.97
17000,0.1,92.72700000000003,0.8870011273949968,90.80000000000001,94.4,92.30000000000001,92.60000000000001,92.80000000000001,1.0,159.41
18000,0.1,92.83300000000001,0.4454334967197645,91.40000000000002,93.7,92.50000000000001,92.9,93.10000000000001,1.0,129.01
19000,0.1,91.723,0.8397446040314847,90.70000000000002,94.9,91.30000000000001,91.50000000000001,91.72500000000002,1.0,166.65
20000,0.1,91.83700000000003,0.27410034658861654,91.20000000000002,93.00000000000001,91.70000000000002,91.80000000000001,92.00000000000001,1.0,170.32
