trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,89.15600000000003,1.0601245209879793,86.10000000000004,92.20000000000002,88.90000000000003,89.20000000000003,89.50000000000003,1.0,164.25
12000,0.9,89.58400000000003,1.1200642838694521,87.20000000000003,92.00000000000001,89.10000000000002,89.50000000000003,90.20000000000002,1.0,150.52
13000,0.9,89.20500000000001,1.0597523295562945,87.60000000000004,92.50000000000001,88.67500000000001,89.10000000000002,89.42500000000004,1.0,153.23
14000,0.9,93.71200000000003,0.9355511744420995,89.00000000000003,94.30000000000001,93.7,93.9,94.025,1.0,90.34
15000,0.9,91.914,0.6951287650500421,85.80000000000004,92.50000000000001,91.80000000000001,92.00000000000001,92.20000000000002,1.0,141.84
16000,0.9,90.40000000000002,0.5477225575051635,89.50000000000003,93.5,90.07500000000002,90.30000000000001,90.72500000000002,1.0,165.61
17000,0.9,92.58900000000001,1.8227394218593014,88.80000000000003,94.7,90.17500000000001,93.4,93.80000000000001,1.0,106.63
18000,0.9,91.75000000000004,1.7629237079351956,89.60000000000002,94.8,90.30000000000001,90.80000000000001,93.7,1.0,131.68
19000,0.9,93.10000000000002,1.1907980517283312,90.90000000000002,95.0,92.10000000000001,93.05000000000001,94.2,1.0,126.33
20000,0.9,92.56300000000002,0.7770012870002179,90.70000000000002,94.5,92.00000000000001,92.45000000000002,93.00000000000001,1.0,150.07
