trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,91.252,9.933292304165825,-7.39999999999999,93.2,92.00000000000001,92.4,92.60000000000001,0.99,117.47
12000,0.9,90.73200000000001,19.1695064099208,-99.8999999999986,94.4,92.30000000000001,92.50000000000001,92.70000000000002,0.99,164.28
13000,0.9,92.34900000000002,0.2495976762712345,91.80000000000001,92.9,92.17500000000001,92.30000000000001,92.60000000000001,1.0,176.42
14000,0.9,93.816,0.2685963514271928,93.20000000000002,94.4,93.60000000000001,93.80000000000001,94.0,1.0,152.74
15000,0.9,92.56300000000002,0.6230016051343666,91.9,94.0,92.10000000000001,92.30000000000001,92.70000000000002,1.0,163.81
16000,0.9,94.251,0.2636266299143545,93.5,94.7,94.2,94.30000000000001,94.4,1.0,90.01
17000,0.9,94.01799999999999,0.17514565367145063,93.60000000000001,94.4,93.9,94.0,94.2,1.0,91.18
18000,0.9,93.08600000000003,0.6678353090395837,92.00000000000001,94.4,92.50000000000001,92.9,93.7,1.0,156.13
19000,0.9,93.058,0.5429880293339778,89.90000000000002,93.7,92.9,93.2,93.4,1.0,178.22
20000,0.9,93.098,0.2638105380760942,92.70000000000002,93.7,92.9,93.00000000000001,93.2,1.0,128.89
