trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,92.01200000000003,0.33564266713277047,91.20000000000002,92.70000000000002,91.80000000000001,92.10000000000002,92.20000000000002,1.0,174.9
12000,0.9,74.86500000000001,37.48232483451367,-0.6,94.8,90.87500000000003,93.7,94.0,0.8,303.68
13000,0.9,92.89100000000002,0.5075618188949956,91.70000000000002,93.5,92.875,93.00000000000001,93.2,1.0,168.01
14000,0.9,92.15,10.01262702790831,-7.39999999999999,94.0,92.9,93.00000000000001,93.4,0.99,164.14
15000,0.9,92.881,0.8627508330914507,90.10000000000002,94.0,92.20000000000002,93.2,93.5,1.0,103.63
16000,0.9,93.036,0.667760436084676,90.30000000000001,94.60000000000001,92.70000000000002,93.2,93.4,1.0,174.14
17000,0.9,92.96000000000002,1.0232301793829155,86.80000000000003,94.5,92.70000000000002,92.9,93.30000000000001,1.0,168.66
18000,0.9,93.278,0.5997632866389849,91.10000000000002,94.50000000000001,93.10000000000001,93.4,93.60000000000001,1.0,129.09
19000,0.9,87.067,26.61839610119287,-13.899999999999967,95.4,93.7,94.10000000000001,94.9,0.93,170.94
20000,0.9,89.08699999999999,22.51778255068647,-9.99999999999998,95.1,94.0,94.10000000000001,94.60000000000001,0.95,161.96
