trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.05,90.462,0.6154315559020335,89.00000000000003,91.50000000000001,89.87500000000003,90.60000000000002,90.92500000000001,1.0,187.29
12000,0.05,92.68,0.6700746227100366,91.20000000000002,94.00000000000001,92.30000000000001,92.55000000000001,93.10000000000001,1.0,157.65
13000,0.05,93.3,0.8354639429682141,91.70000000000002,94.4,92.50000000000001,93.80000000000001,94.00000000000001,1.0,97.41
14000,0.05,17.24500000000035,90.99600471998717,-91.0999999999991,95.10000000000001,-89.44999999999919,94.30000000000001,94.725,0.58,474.94
15000,0.05,83.8690000000001,42.2375797010195,-99.8999999999986,94.8,93.7,94.0,94.4,0.95,157.67
16000,0.05,90.902,19.186891254186925,-99.8999999999986,94.2,92.47500000000001,92.70000000000002,93.5,0.99,178.53
17000,0.05,91.51700000000002,19.24165302150505,-99.8999999999986,94.00000000000001,93.30000000000001,93.55000000000001,93.7,0.99,114.13
18000,0.05,89.94600000000004,19.093770816682458,-99.8999999999986,93.4,91.37500000000001,92.10000000000001,92.30000000000001,0.99,181.65
19000,0.05,92.458,0.359772150117264,90.50000000000003,93.00000000000001,92.30000000000001,92.50000000000001,92.70000000000002,1.0,163.9
20000,0.05,92.98100000000002,0.455344924205813,92.50000000000001,94.50000000000001,92.70000000000002,92.90000000000002,93.10000000000001,1.0,100.72
