trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,94.12899999999999,0.7173973794209141,88.50000000000003,94.8,93.80000000000001,94.30000000000001,94.5,1.0,158.63
12000,0.9,92.33500000000002,0.48049453690962957,91.30000000000003,93.20000000000002,92.00000000000001,92.35000000000001,92.70000000000002,1.0,113.98
13000,0.9,93.43700000000001,0.29888292022127894,92.50000000000001,94.2,93.30000000000001,93.4,93.60000000000001,1.0,169.65
14000,0.9,94.05500000000002,0.325998466254061,93.4,94.60000000000001,93.70000000000002,94.05000000000001,94.30000000000001,1.0,96.82
15000,0.9,92.759,0.32591256496182935,92.10000000000002,93.50000000000001,92.50000000000001,92.80000000000001,92.90000000000002,1.0,174.99
16000,0.9,92.67,0.49325449820553907,92.00000000000001,94.30000000000001,92.30000000000001,92.60000000000002,92.80000000000001,1.0,99.67
17000,0.9,92.33200000000002,0.7398486331676208,87.90000000000003,93.2,91.97500000000001,92.60000000000001,92.70000000000002,1.0,190.68
18000,0.9,92.08800000000001,0.6091436612162996,91.20000000000002,93.30000000000001,91.60000000000002,91.80000000000001,92.70000000000002,1.0,167.86
19000,0.9,93.37700000000002,0.20632740971572375,93.00000000000001,93.80000000000001,93.20000000000002,93.4,93.50000000000001,1.0,155.68
20000,0.9,93.30600000000004,0.5668897600062962,92.40000000000002,94.20000000000002,92.60000000000002,93.4,93.82500000000002,1.0,142.48
