trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
11000,0.9,94.597,0.34451560196890496,94.00000000000001,95.4,94.30000000000001,94.7,94.8,1.0,151.91
12000,0.9,76.86400000000002,33.55578495580159,0.0,92.80000000000001,90.10000000000002,91.60000000000002,91.92500000000001,0.84,323.53
13000,0.9,93.181,0.8542476221798896,91.30000000000001,95.30000000000001,92.60000000000001,93.10000000000001,93.4,1.0,124.42
14000,0.9,93.67199999999998,0.6721725968826742,91.70000000000002,94.7,93.10000000000001,93.55000000000001,94.30000000000001,1.0,176.0
15000,0.9,86.333,28.089378971419166,-52.20000000000047,93.10000000000001,91.60000000000002,92.20000000000002,92.40000000000002,0.96,179.85
16000,0.9,91.33500000000002,0.5204565303654066,90.10000000000002,93.30000000000001,91.00000000000003,91.30000000000001,91.60000000000001,1.0,240.57
17000,0.9,93.197,0.3103079115974959,92.30000000000001,93.9,93.00000000000001,93.10000000000001,93.4,1.0,159.64
18000,0.9,92.50200000000001,0.5379553884849548,91.20000000000002,93.20000000000002,92.17500000000001,92.65000000000002,92.90000000000002,1.0,197.27
19000,0.9,91.14800000000001,12.074481189682656,-28.500000000000135,93.50000000000001,92.07500000000002,92.50000000000001,92.9,0.99,131.53
20000,0.9,-29.668000000000152,0.5871762937994088,-30.90000000000017,-28.500000000000135,-30.225000000000158,-29.50000000000015,-29.200000000000145,0.0,999.0
