trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,1.0,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.951217530242334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
200,0.9048147898403269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
300,0.8606756897186528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
400,0.8186898039137951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
500,0.7787520933134615,-3.443999999999993,4.798923212555074,-10.399999999999979,0.0,-10.07499999999998,0.0,0.0,0.0,999.0
600,0.7407626428726788,92.29400000000001,0.7627345540881157,90.90000000000002,93.20000000000002,91.42500000000001,92.65000000000002,92.90000000000002,1.0,187.58
700,0.7046264116491338,92.24200000000002,0.4404951759100195,91.00000000000003,93.10000000000001,92.00000000000001,92.20000000000002,92.50000000000001,1.0,131.14
800,0.6702529950324074,91.05400000000002,0.3848168395483734,90.40000000000002,91.60000000000002,90.80000000000001,91.00000000000001,91.47500000000002,1.0,125.34
900,0.637556398572254,91.65600000000002,0.4025717327384007,90.30000000000001,92.4,91.525,91.70000000000002,91.80000000000001,1.0,146.98
1000,0.606454822840097,86.21600000000007,26.605137548977073,-99.8999999999986,93.10000000000001,89.20000000000003,90.20000000000002,90.40000000000002,0.98,153.12
1100,0.5768704587855094,64.918,42.691829147976314,-1.0999999999999999,93.80000000000001,0.0,92.20000000000002,93.4,0.7,369.8
1200,0.548729293075715,86.55600000000004,26.659686119682462,-99.8999999999986,91.70000000000002,89.60000000000002,89.95000000000002,91.50000000000001,0.98,134.26
1300,0.5219609229311034,89.33400000000005,27.044205368248285,-99.8999999999986,94.2,92.80000000000001,93.00000000000001,93.9,0.98,122.64
1400,0.49649837999353363,91.706,1.4486421228170827,89.60000000000002,93.70000000000002,90.50000000000003,90.90000000000002,93.20000000000002,1.0,107.72
1500,0.4722779627867691,93.04000000000003,0.7944809626416452,91.50000000000001,94.10000000000001,92.4,92.60000000000001,93.9,1.0,114.44
1600,0.44923907734991153,92.588,1.0179666006308818,90.90000000000002,94.2,91.9,92.00000000000001,93.67500000000001,1.0,109.18
1700,0.4273240856451275,90.29200000000003,1.6463098128845552,87.00000000000003,91.9,88.42500000000003,91.25000000000003,91.50000000000001,1.0,148.38
1800,0.406478161360422,92.388,1.0953793863315078,90.60000000000002,94.2,91.60000000000001,91.70000000000002,93.55000000000001,1.0,108.82
1900,0.3866491527467055,93.39,0.5318834458788874,92.20000000000002,94.30000000000001,93.2,93.30000000000001,93.875,1.0,114.72
2000,0.3677874521460121,93.33,0.8018104514160409,91.70000000000002,94.60000000000001,92.80000000000001,93.10000000000001,94.0,1.0,112.94
