trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,1.0,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.951217530242334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
200,0.9048147898403269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
300,0.8606756897186528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
400,0.8186898039137951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
500,0.7787520933134615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
600,0.7407626428726788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
700,0.7046264116491338,-7.448000000000008,9.932738595171033,-21.300000000000033,0.0,-20.40000000000002,0.0,0.0,0.0,999.0
800,0.6702529950324074,92.98199999999999,0.36589069406039476,92.30000000000001,93.50000000000001,92.70000000000002,93.05000000000001,93.30000000000001,1.0,154.2
900,0.637556398572254,91.04400000000004,0.4133569885704113,90.10000000000002,92.10000000000002,90.90000000000002,91.10000000000002,91.17500000000001,1.0,140.4
1000,0.606454822840097,91.27600000000001,0.3319999999999974,90.60000000000002,91.80000000000001,91.00000000000001,91.30000000000001,91.57500000000002,1.0,122.94
1100,0.5768704587855094,87.00800000000001,23.903111429267913,-79.89999999999974,91.70000000000002,90.40000000000002,90.70000000000002,91.00000000000001,0.98,154.1
1200,0.548729293075715,91.92000000000002,0.5796550698475743,91.20000000000002,93.7,91.50000000000001,91.70000000000002,92.30000000000001,1.0,125.72
1300,0.5219609229311034,85.37599999999999,11.991422934748035,25.59999999999995,93.7,83.57500000000003,91.10000000000002,91.50000000000001,1.0,192.32
1400,0.49649837999353363,0.7460000000004524,91.6736280726356,-92.29999999999903,94.2,-90.97499999999911,0.9000000000004036,92.17500000000001,0.5,563.2
1500,0.4722779627867691,92.602,0.5591028527918617,91.30000000000001,93.5,92.30000000000001,92.4,93.17500000000001,1.0,118.7
1600,0.44923907734991153,92.994,1.077109093824759,91.20000000000002,94.5,92.20000000000002,92.4,94.20000000000002,1.0,107.42
1700,0.4273240856451275,92.17600000000002,1.2105469838052478,90.30000000000003,93.80000000000001,91.20000000000002,91.50000000000001,93.5,1.0,117.08
1800,0.406478161360422,92.89800000000001,0.5053671932367567,91.60000000000001,93.9,92.72500000000002,92.9,93.275,1.0,107.88
1900,0.3866491527467055,94.18600000000002,0.41857376888667885,93.00000000000001,94.7,94.10000000000001,94.30000000000001,94.5,1.0,104.26
2000,0.3677874521460121,93.182,0.7591284476292512,91.60000000000001,94.4,92.70000000000002,93.05000000000001,93.9,1.0,106.82
