trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,1.0,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.951217530242334,79.648,36.15181456026808,-64.7000000000006,91.60000000000002,87.02500000000003,87.50000000000003,90.70000000000002,0.94,229.44
200,0.9048147898403269,81.906,20.971708657141022,-63.20000000000063,90.70000000000002,84.02500000000005,84.80000000000004,85.27500000000003,0.98,259.82
300,0.8606756897186528,93.156,0.7286041449236984,89.40000000000003,93.9,93.10000000000001,93.30000000000001,93.475,1.0,87.26
400,0.8186898039137951,83.59000000000002,4.779340958751572,71.19999999999987,89.40000000000003,82.35000000000002,84.05000000000004,87.60000000000004,1.0,233.92
500,0.7787520933134615,93.14800000000001,1.7236287303244802,89.10000000000002,94.30000000000001,93.60000000000001,94.0,94.2,1.0,94.18
600,0.7407626428726788,68.63999999999992,29.862444642058453,-49.000000000000426,86.10000000000004,71.52499999999986,76.79999999999995,81.4,0.94,511.52
700,0.7046264116491338,91.34800000000001,0.9940301806283316,88.80000000000003,92.40000000000002,91.30000000000003,91.60000000000002,91.97500000000002,1.0,179.74
800,0.6702529950324074,91.96400000000001,3.387610367205767,78.29999999999995,94.2,90.85000000000002,93.35000000000001,93.7,1.0,169.42
900,0.637556398572254,91.85600000000001,1.3595822887931377,89.20000000000003,93.10000000000001,90.15000000000002,92.70000000000002,92.80000000000001,1.0,161.84
1000,0.606454822840097,91.78400000000002,0.63193670569132,90.60000000000002,93.10000000000001,91.40000000000002,91.80000000000001,92.30000000000001,1.0,161.48
1100,0.5768704587855094,93.17200000000001,0.36771728270506693,92.00000000000001,93.9,93.00000000000001,93.05000000000001,93.5,1.0,148.22
1200,0.548729293075715,92.68200000000003,0.6734062666771057,90.70000000000002,94.30000000000001,92.42500000000001,92.70000000000002,92.90000000000002,1.0,215.76
1300,0.5219609229311034,-13.056000000000067,33.805237227388346,-30.800000000000168,90.70000000000002,-27.900000000000126,-24.300000000000075,-19.025,0.1,952.7
1400,0.49649837999353363,92.26400000000001,0.5137158747790438,91.50000000000001,93.9,91.90000000000002,92.10000000000002,92.50000000000001,1.0,196.68
1500,0.4722779627867691,91.336,0.8871888186851733,89.20000000000002,92.30000000000001,90.85000000000002,91.70000000000002,92.00000000000001,1.0,184.1
1600,0.44923907734991153,91.25200000000002,0.9185292591964586,88.80000000000003,92.70000000000002,90.70000000000002,91.40000000000002,92.17500000000001,1.0,161.5
1700,0.4273240856451275,92.10200000000003,1.0812011838691222,89.50000000000003,93.70000000000002,91.9,92.15000000000002,92.775,1.0,118.96
1800,0.406478161360422,94.75,0.3413209633175181,93.9,95.3,94.5,94.7,95.0,1.0,96.24
1900,0.3866491527467055,94.10600000000002,0.4442566825608802,93.00000000000001,94.80000000000001,94.00000000000001,94.10000000000001,94.30000000000001,1.0,94.64
2000,0.3677874521460121,93.21000000000004,1.2327611285240896,89.40000000000003,94.5,92.60000000000001,93.4,94.30000000000001,1.0,182.86
