trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,1.0,-99.8999999999986,0.0,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
100,0.951217530242334,81.44000000000001,20.645987503628977,-60.800000000000594,89.00000000000003,83.57500000000003,84.90000000000003,85.60000000000004,0.98,342.12
200,0.9048147898403269,-32.950000000000195,0.4482186966203058,-33.90000000000021,-32.000000000000185,-33.2000000000002,-32.9500000000002,-32.700000000000195,0.0,999.0
300,0.8606756897186528,92.45800000000001,0.6180906082444547,91.60000000000001,94.20000000000002,91.80000000000001,92.50000000000001,92.97500000000002,1.0,199.1
400,0.8186898039137951,88.70000000000002,1.8470517047446118,84.50000000000004,91.60000000000001,87.72500000000002,88.80000000000003,90.25000000000001,1.0,247.16
500,0.7787520933134615,87.40400000000004,1.8789316113153205,81.9,90.40000000000002,86.45000000000003,88.10000000000002,88.70000000000002,1.0,383.5
600,0.7407626428726788,-45.02800000000037,0.7851216466255515,-46.800000000000395,-43.00000000000034,-45.50000000000038,-45.25000000000037,-44.62500000000036,0.0,999.0
700,0.7046264116491338,-27.97800000000019,38.620291505891,-88.79999999999923,78.29999999999997,-41.40000000000032,-36.200000000000244,-33.400000000000205,0.12,959.88
800,0.6702529950324074,86.04600000000002,5.138840725299852,67.09999999999981,92.60000000000002,82.77500000000003,87.50000000000003,89.80000000000003,1.0,360.56
900,0.637556398572254,-16.105999999999963,0.8940715855008585,-20.100000000000016,-15.299999999999962,-16.09999999999996,-15.89999999999996,-15.69999999999996,0.0,999.0
1000,0.606454822840097,87.98400000000004,1.6332005388194009,84.70000000000005,91.40000000000002,86.77500000000003,88.30000000000003,89.10000000000002,1.0,310.14
1100,0.5768704587855094,87.406,0.6946682661529863,86.20000000000003,88.80000000000003,86.92500000000004,87.40000000000003,87.80000000000003,1.0,228.18
1200,0.548729293075715,92.542,0.698881964282951,90.90000000000002,94.0,92.10000000000001,92.65000000000002,92.97500000000002,1.0,177.08
1300,0.5219609229311034,91.89,1.1466908912169786,87.90000000000003,94.2,91.32500000000002,91.9,92.62500000000001,1.0,192.08
1400,0.49649837999353363,84.15400000000001,24.114321139107354,-13.599999999999968,93.2,89.40000000000002,89.70000000000002,90.20000000000002,0.94,299.42
1500,0.4722779627867691,91.64600000000002,2.116998819083274,88.50000000000003,94.60000000000001,90.25000000000001,90.80000000000001,93.9,1.0,232.54
1600,0.44923907734991153,92.934,0.4806703652192401,91.50000000000001,93.7,92.80000000000001,93.00000000000001,93.20000000000002,1.0,173.06
1700,0.4273240856451275,84.22400000000003,3.072234366060001,75.99999999999994,89.60000000000002,82.42500000000004,84.75000000000004,86.77500000000003,1.0,367.84
1800,0.406478161360422,91.138,1.4079616472049166,88.20000000000003,93.60000000000001,90.22500000000002,91.50000000000001,92.00000000000001,1.0,202.18
1900,0.3866491527467055,55.94200000000001,45.77809996057068,-0.30000000000000004,94.00000000000001,0.0,92.60000000000002,93.70000000000002,0.6,506.4
2000,0.3677874521460121,92.67800000000003,1.781268087627457,89.10000000000002,95.3,91.00000000000001,93.05000000000001,94.10000000000001,1.0,120.96
