trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
3000,0.9,34.827000000000005,45.44503901417623,0.0,94.4,0.0,0.0,94.0,0.37,697.92
4000,0.9,91.028,19.199588953933223,-99.8999999999986,93.9,92.30000000000001,93.20000000000002,93.4,0.99,106.39
5000,0.9,-91.52099999999906,0.6981826408612181,-92.69999999999901,-89.59999999999918,-92.12499999999903,-91.49999999999908,-91.07499999999911,0.0,999.0
6000,0.9,88.91900000000004,0.6218834295911067,88.10000000000004,90.10000000000002,88.50000000000003,88.70000000000003,89.40000000000003,1.0,145.9
7000,0.9,88.60700000000004,18.950304773274617,-99.8999999999986,91.60000000000002,90.30000000000003,90.50000000000003,90.80000000000003,0.99,173.61
8000,0.9,93.42200000000001,0.1825267103741262,93.00000000000001,93.9,93.30000000000001,93.4,93.50000000000001,1.0,84.11
9000,0.9,93.62500000000001,0.22107690969434038,93.00000000000001,94.0,93.5,93.60000000000001,93.80000000000001,1.0,92.56
10000,0.9,91.05900000000003,19.203239804782807,-99.8999999999986,93.80000000000001,92.50000000000001,93.25,93.5,0.99,109.63
