trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,89.06299999999999,1.5993533068087185,85.70000000000005,90.90000000000002,87.30000000000003,89.90000000000002,90.40000000000002,1.0,211.01
3000,0.9,93.28800000000001,1.0210073457130426,87.70000000000003,94.50000000000001,93.10000000000001,93.20000000000002,93.92500000000001,1.0,150.67
4000,0.9,-42.17800000000028,8.125436357513184,-88.79999999999923,-39.20000000000029,-41.225000000000314,-40.70000000000031,-40.2000000000003,0.0,999.0
5000,0.9,85.78900000000002,24.56183989443788,-4.799999999999999,93.30000000000001,92.47500000000002,92.70000000000002,92.90000000000002,0.93,243.15
6000,0.9,-53.70600000000049,2.2060290115953003,-57.80000000000055,-47.90000000000041,-55.12500000000051,-53.900000000000496,-52.400000000000475,0.0,999.0
7000,0.9,89.90100000000002,1.20178991508499,85.60000000000004,91.40000000000002,89.20000000000002,90.60000000000002,90.90000000000002,1.0,243.09
8000,0.9,89.70700000000001,1.0925433629838195,86.70000000000003,91.40000000000002,88.70000000000002,89.85000000000002,90.60000000000002,1.0,259.47
9000,0.9,64.28799999999993,54.29682178544171,-47.600000000000406,92.90000000000002,77.04999999999995,92.40000000000002,92.62500000000003,0.81,419.15
10000,0.9,86.84200000000003,2.3188005520095896,81.4,90.80000000000003,85.10000000000004,86.45000000000005,89.00000000000003,1.0,444.2
