trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,-42.307000000000336,3.775877513903279,-52.30000000000047,-35.500000000000234,-44.27500000000036,-41.50000000000032,-40.1000000000003,0.0,999.0
2000,0.9,85.12900000000002,4.098494723676036,54.899999999999636,89.10000000000002,83.67500000000004,86.00000000000004,87.50000000000003,1.0,269.81
3000,0.9,90.46100000000003,0.9142094945908155,88.10000000000004,92.70000000000002,89.90000000000002,90.40000000000002,90.90000000000002,1.0,169.98
4000,0.9,89.57000000000002,2.301890527370918,84.90000000000003,92.4,88.17500000000003,89.50000000000003,91.80000000000001,1.0,205.23
5000,0.9,93.475,0.2242208732477858,93.00000000000001,94.0,93.375,93.5,93.60000000000001,1.0,167.8
6000,0.9,72.24899999999997,35.096750547593516,-38.300000000000274,90.40000000000002,77.29999999999995,85.50000000000003,86.72500000000002,0.91,456.53
7000,0.9,91.11300000000001,9.930223109276046,-7.39999999999999,93.20000000000002,91.40000000000002,92.35000000000001,92.70000000000002,0.99,191.32
8000,0.9,93.381,0.4442285447829733,92.50000000000001,94.10000000000001,93.00000000000001,93.30000000000001,93.80000000000001,1.0,110.26
9000,0.9,92.936,0.2889705867385105,92.20000000000002,93.60000000000001,92.70000000000002,92.9,93.10000000000001,1.0,97.97
10000,0.9,62.294000000000004,43.894406978566195,-0.6,93.70000000000002,0.0,92.90000000000002,93.22500000000002,0.67,391.1
