trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,80.326,3.3754294541584335,71.99999999999989,85.50000000000004,78.37499999999997,79.24999999999997,83.92500000000004,1.0,301.29
2000,0.9,86.52200000000005,3.9708835288887774,65.09999999999978,92.00000000000001,85.70000000000005,87.70000000000003,88.50000000000003,1.0,223.7
3000,0.9,84.16300000000005,3.2968061817462417,66.19999999999979,87.00000000000003,84.60000000000005,85.25000000000004,85.80000000000004,1.0,251.16
4000,0.9,-74.20200000000006,0.5368388957592094,-76.49999999999993,-73.20000000000012,-74.50000000000004,-74.20000000000006,-73.90000000000008,0.0,999.0
5000,0.9,92.541,0.6390766777155912,90.30000000000001,93.80000000000001,92.30000000000001,92.60000000000001,93.00000000000001,1.0,234.31
6000,0.9,92.22200000000002,0.8894470192203667,89.70000000000003,93.60000000000001,91.775,92.15000000000002,93.00000000000001,1.0,173.31
7000,0.9,77.29700000000001,33.73653644048245,0.0,92.80000000000001,91.57500000000002,92.00000000000001,92.20000000000002,0.84,311.51
8000,0.9,93.42199999999998,0.34309765373724105,92.70000000000002,94.4,93.20000000000002,93.4,93.70000000000002,1.0,97.66
9000,0.9,79.01800000000001,34.4867115857688,0.0,94.5,93.80000000000001,94.00000000000001,94.2,0.84,278.75
10000,0.9,92.18000000000002,0.7720103626247498,90.10000000000002,93.20000000000002,91.87500000000001,92.50000000000001,92.70000000000002,1.0,165.11
