trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
3000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
4000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
5000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
6000,0.9,1.8980000000000001,13.286030106845311,0.0,95.10000000000001,0.0,0.0,0.0,0.02,986.07
7000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
8000,0.9,1.8870000000000002,13.209047316139042,0.0,94.60000000000001,0.0,0.0,0.0,0.02,987.86
9000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
10000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
