trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,84.16200000000002,2.6648744810966414,73.6999999999999,89.40000000000003,83.70000000000005,84.35000000000005,84.82500000000005,1.0,281.9
3000,0.9,88.75000000000004,1.3474049131571362,85.40000000000003,91.40000000000002,88.07500000000002,88.30000000000003,90.32500000000002,1.0,214.28
4000,0.9,89.87000000000002,0.2765863337187849,89.30000000000003,90.50000000000003,89.70000000000003,89.80000000000003,90.00000000000003,1.0,163.91
5000,0.9,91.04700000000003,0.5356220682533508,89.50000000000003,92.50000000000001,90.80000000000003,91.00000000000003,91.20000000000002,1.0,157.02
6000,0.9,93.89700000000002,0.4278913413473089,93.30000000000001,94.7,93.60000000000001,93.80000000000001,94.32500000000002,1.0,80.76
7000,0.9,94.21300000000001,0.5707284818545482,92.80000000000001,95.0,93.70000000000002,94.4,94.7,1.0,82.47
8000,0.9,93.93,0.21189620100417036,93.2,94.4,93.80000000000001,93.9,94.10000000000001,1.0,151.25
9000,0.9,94.83,0.31890437438203767,93.9,95.3,94.60000000000001,94.8,95.0,1.0,89.17
10000,0.9,93.84799999999997,0.46850400211737775,91.40000000000002,94.50000000000001,93.50000000000001,93.9,94.22500000000002,1.0,160.41
