trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,81.82000000000001,25.866248278403273,-1.9000000000000006,91.50000000000001,89.70000000000003,89.90000000000002,90.10000000000002,0.91,239.01
3000,0.9,-62.57300000000062,0.6183615447293038,-64.00000000000064,-61.4000000000006,-63.000000000000625,-62.50000000000062,-62.10000000000061,0.0,999.0
4000,0.9,89.34400000000001,0.326288216152529,88.50000000000003,90.10000000000002,89.17500000000003,89.40000000000003,89.60000000000002,1.0,162.63
5000,0.9,91.36900000000003,0.25949759151097973,90.40000000000002,91.80000000000001,91.30000000000003,91.40000000000002,91.50000000000001,1.0,170.29
6000,0.9,89.57200000000003,2.340217083947547,84.90000000000003,92.60000000000001,86.92500000000003,91.00000000000001,91.40000000000002,1.0,175.67
7000,0.9,92.15200000000003,0.5419372657420762,91.30000000000001,93.60000000000001,91.9,92.05000000000001,92.32500000000002,1.0,151.66
8000,0.9,94.307,0.3653094578573056,93.7,95.0,94.0,94.35000000000001,94.60000000000001,1.0,79.55
9000,0.9,94.17100000000002,0.17849089612638605,93.9,94.60000000000001,94.0,94.10000000000001,94.30000000000001,1.0,88.42
10000,0.9,93.79099999999998,0.7610643862381113,92.20000000000002,95.0,93.10000000000001,94.10000000000001,94.5,1.0,109.72
