trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,76.39900000000002,33.38846655658209,0.0,92.60000000000001,86.70000000000003,91.55000000000001,91.9,0.84,305.85
2000,0.9,2.692999999999693,65.72503062760799,-99.8999999999986,82.20000000000002,-68.32500000000039,37.649999999999395,64.72499999999977,0.55,758.18
3000,0.9,90.62900000000002,0.4057819611564802,89.50000000000003,91.40000000000002,90.50000000000001,90.60000000000002,90.90000000000002,1.0,190.07
4000,0.9,91.55,3.9490885024268816,64.19999999999976,94.60000000000001,90.57500000000002,92.20000000000002,93.47500000000001,1.0,193.86
5000,0.9,92.22300000000003,10.019559421451627,-7.39999999999999,94.30000000000001,93.00000000000001,93.2,93.32500000000002,0.99,160.39
6000,0.9,70.11300000000004,37.91043564772106,-13.699999999999967,91.60000000000002,84.00000000000004,87.75000000000003,88.50000000000003,0.83,385.59
7000,0.9,90.44600000000003,19.132921470596038,-99.8999999999986,93.10000000000001,92.20000000000002,92.30000000000001,92.50000000000001,0.99,239.75
8000,0.9,90.50600000000003,19.206888451802772,-99.8999999999986,95.0,90.75000000000001,92.10000000000001,93.80000000000001,0.99,138.62
9000,0.9,94.08,1.1113955191559801,91.80000000000001,95.3,93.025,94.60000000000001,94.8,1.0,111.41
10000,0.9,94.01100000000001,0.35662164824923226,92.70000000000002,94.9,93.80000000000001,94.00000000000001,94.125,1.0,93.67
