trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,89.26700000000002,1.6586774852273065,86.30000000000004,92.70000000000002,87.57500000000003,89.60000000000002,90.00000000000003,1.0,166.84
3000,0.9,87.682,2.428924865038019,84.50000000000004,91.60000000000001,85.30000000000004,86.70000000000003,89.90000000000002,1.0,189.59
4000,0.9,52.54500000000027,75.49063700221322,-99.8999999999986,92.50000000000001,85.50000000000003,90.90000000000002,92.02500000000002,0.8,343.55
5000,0.9,92.17900000000002,0.6521188541976054,90.30000000000003,93.80000000000001,91.87500000000001,92.20000000000002,92.60000000000002,1.0,158.76
6000,0.9,92.30100000000002,0.6481504454985717,91.00000000000001,93.4,91.775,92.30000000000001,92.9,1.0,159.71
7000,0.9,93.92699999999999,0.36382825618689774,92.80000000000001,94.7,93.70000000000002,93.80000000000001,94.20000000000002,1.0,160.87
8000,0.9,92.515,10.082076918968628,-7.39999999999999,95.2,93.20000000000002,93.50000000000001,93.80000000000001,0.99,170.37
9000,0.9,92.351,10.046208190158115,-7.39999999999999,94.60000000000001,92.80000000000001,93.10000000000001,93.9,0.99,120.26
10000,0.9,93.733,0.40151089648974586,92.80000000000001,94.60000000000001,93.4,93.7,94.10000000000001,1.0,169.97
