trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,92.92599999999999,0.09551963149007575,92.80000000000001,93.20000000000002,92.90000000000002,92.90000000000002,93.00000000000001,1.0,70.74
2000,0.9,91.15600000000002,1.8084424237448018,88.20000000000003,93.50000000000001,89.10000000000002,92.30000000000001,92.40000000000002,1.0,88.44
3000,0.9,92.26800000000003,0.275274408545364,91.70000000000002,92.80000000000001,92.07500000000002,92.20000000000002,92.50000000000001,1.0,77.32
4000,0.9,91.92700000000002,1.676356465671899,88.40000000000003,93.10000000000001,92.60000000000002,92.70000000000002,92.90000000000002,1.0,80.73
5000,0.9,90.06400000000002,2.7405298757721903,85.70000000000005,93.4,87.37500000000003,91.70000000000002,92.20000000000002,1.0,99.36
6000,0.9,91.71300000000005,1.4236330285575656,88.60000000000002,93.20000000000002,91.60000000000002,91.80000000000001,92.90000000000002,1.0,82.87
7000,0.9,92.277,1.6483843605178916,88.60000000000002,93.4,92.80000000000001,93.00000000000001,93.20000000000002,1.0,77.23
8000,0.9,87.07800000000005,2.0107003754910817,85.60000000000004,91.00000000000003,85.90000000000003,86.10000000000004,86.40000000000003,1.0,129.22
9000,0.9,91.94900000000001,1.2092555561170646,89.60000000000002,93.4,90.90000000000002,92.00000000000001,93.20000000000002,1.0,80.51
10000,0.9,90.69200000000002,1.1319611300747003,88.00000000000003,93.20000000000002,90.60000000000002,91.00000000000003,91.20000000000002,1.0,93.08
