trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
2000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
3000,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
4000,0.9,3.361249999999988,26.137118809989374,-10.85000000000004,93.25,-7.993750000000015,0.0,0.0,0.08,989.0
5000,0.9,70.68325,37.38607010889885,-5.175000000000002,92.6,87.32500000000002,88.9,89.83125000000001,0.8,594.57
6000,0.9,-7.4747500000000136,0.24327183869079552,-7.950000000000015,-7.0000000000000115,-7.656250000000016,-7.500000000000014,-7.268750000000014,0.0,999.0
7000,0.9,-22.2812499999999,1.518598757901497,-22.89999999999987,-7.39999999999999,-22.62499999999988,-22.449999999999903,-22.2499999999999,0.0,999.0
8000,0.9,91.67475,1.1477613809063298,89.00000000000001,93.45000000000002,90.78125000000001,91.30000000000001,92.93125,1.0,163.56
9000,0.9,91.46400000000001,0.8104884329834711,89.35000000000001,92.52500000000002,90.91875000000002,91.87500000000001,92.07500000000002,1.0,172.57
10000,0.9,90.17900000000002,0.9759208472002209,88.55000000000001,92.2,89.4,89.8875,90.825,1.0,236.26
