trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,-12.798999999999973,0.42154359205187636,-13.699999999999967,-11.799999999999974,-13.09999999999997,-12.79999999999997,-12.499999999999972,0.0,999.0
2000,0.9,-37.64900000000026,1.0266932355869642,-41.00000000000031,-35.90000000000024,-38.425000000000274,-37.700000000000266,-36.70000000000025,0.0,999.0
3000,0.9,91.0,1.0982713690158683,86.70000000000003,92.30000000000001,90.30000000000001,91.50000000000001,91.70000000000002,1.0,197.31
4000,0.9,-27.171000000000113,0.7071484992560008,-28.500000000000135,-24.500000000000078,-27.600000000000122,-27.200000000000117,-26.900000000000112,0.0,999.0
5000,0.9,7.420000000000303,90.00248441015361,-95.19999999999887,94.2,-85.52499999999941,93.60000000000001,93.82500000000002,0.52,559.26
6000,0.9,93.257,0.45612607906147723,92.4,94.2,92.70000000000002,93.4,93.60000000000001,1.0,109.14
7000,0.9,94.256,0.4101999512432905,93.70000000000002,94.80000000000001,93.80000000000001,94.5,94.60000000000001,1.0,106.79
8000,0.9,91.516,2.1397999906533247,85.10000000000004,93.30000000000001,91.60000000000002,92.20000000000002,92.70000000000002,1.0,144.85
9000,0.9,93.72,0.3778888725538234,92.4,94.30000000000001,93.60000000000001,93.80000000000001,93.9,1.0,88.97
10000,0.9,91.11699999999999,0.32343623792024223,90.70000000000002,92.80000000000001,90.90000000000002,91.10000000000002,91.30000000000001,1.0,175.13
