trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,92.175,0.9883698700385368,89.90000000000002,93.10000000000001,91.00000000000003,92.80000000000001,92.90000000000002,1.0,78.25
2000,0.9,92.80699999999999,1.3234239683487603,88.60000000000002,93.4,93.30000000000001,93.4,93.4,1.0,71.93
3000,0.9,92.792,1.1585922492404248,88.90000000000003,93.4,92.90000000000002,93.30000000000001,93.4,1.0,72.08
4000,0.9,93.21599999999998,0.5939225538738169,88.40000000000003,93.4,93.30000000000001,93.30000000000001,93.30000000000001,1.0,67.84
5000,0.9,92.18199999999997,2.001018740541918,87.50000000000003,93.4,89.27500000000003,93.4,93.4,1.0,78.18
6000,0.9,80.47799999999997,7.782950340327327,57.699999999999676,93.00000000000001,75.29999999999993,81.30000000000001,86.92500000000004,1.0,195.22
7000,0.9,92.15900000000003,0.6881998256320588,88.00000000000003,92.90000000000002,92.10000000000002,92.20000000000002,92.50000000000001,1.0,78.41
8000,0.9,19.48000000000054,93.46903979393322,-99.8999999999986,93.50000000000001,-99.8999999999986,92.60000000000002,93.4,0.62,425.2
9000,0.9,91.82000000000002,1.2818736287169605,88.40000000000003,92.80000000000001,92.10000000000002,92.35000000000002,92.50000000000001,1.0,81.8
10000,0.9,92.602,1.022543886588733,85.40000000000003,93.4,92.60000000000002,92.70000000000002,92.90000000000002,1.0,73.98
