trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,15.588000000000005,34.444117872287,0.0,92.90000000000002,0.0,0.0,0.0,0.17,894.0
2000,0.9,-55.109000000000506,0.9078650780815525,-57.20000000000054,-53.40000000000049,-55.82500000000052,-54.90000000000051,-54.4000000000005,0.0,999.0
3000,0.9,91.48400000000004,0.6172066104636248,90.00000000000003,92.20000000000002,90.90000000000002,91.80000000000001,91.90000000000002,1.0,138.57
4000,0.9,-32.404000000000195,0.7092136490508444,-34.200000000000216,-31.300000000000175,-32.800000000000196,-32.20000000000019,-31.900000000000183,0.0,999.0
5000,0.9,94.066,0.5907994583612949,92.4,95.0,93.60000000000001,94.30000000000001,94.60000000000001,1.0,117.29
6000,0.9,93.80300000000003,0.4731712163688728,93.10000000000001,94.8,93.475,93.7,94.12500000000001,1.0,92.18
7000,0.9,51.34299999999993,61.915135879686275,-41.800000000000324,95.5,-29.825000000000152,94.30000000000001,95.1,0.67,393.97
8000,0.9,93.833,0.524986666497349,92.30000000000001,95.0,93.5,93.7,94.0,1.0,150.4
9000,0.9,93.23700000000001,0.8699028681410323,88.80000000000003,94.2,93.07500000000002,93.5,93.7,1.0,176.15
10000,0.9,53.84200000000001,49.7367855414883,-20.000000000000014,94.9,-8.174999999999986,90.60000000000002,94.30000000000001,0.62,501.8
