trained_episodes,epsilon,mean,std,min,max,p25,p50,p75,success_rate,mean_steps
0,0.9,-99.89999999999856,4.263256414560601e-14,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,-99.8999999999986,0.0,999.0
1000,0.9,-30.77700000000017,0.7645724295317067,-35.00000000000023,-29.400000000000148,-31.100000000000172,-30.700000000000166,-30.30000000000016,0.0,999.0
2000,0.9,-52.80600000000049,4.676683012563549,-55.900000000000524,-7.39999999999999,-53.800000000000495,-53.30000000000049,-52.57500000000048,0.0,999.0
3000,0.9,-13.331000000000033,10.40318888610608,-29.50000000000015,0.0,-25.100000000000087,-7.499999999999989,-7.27499999999999,0.0,999.0
4000,0.9,37.38299999999998,39.72449384196102,-2.1000000000000005,87.60000000000002,-0.30000000000000004,0.0,78.34999999999997,0.48,734.57
5000,0.9,-1.8850000000000002,1.7659770666687609,-5.599999999999996,0.0,-3.800000000000002,-1.4000000000000001,-0.2,0.0,999.0
6000,0.9,-35.98400000000024,0.5934172225340364,-37.30000000000026,-34.70000000000022,-36.300000000000246,-35.90000000000024,-35.500000000000234,0.0,999.0
7000,0.9,75.44200000000001,32.92739643518753,0.0,90.60000000000002,89.30000000000003,89.80000000000003,90.00000000000001,0.84,375.24
8000,0.9,-28.22100000000013,0.9500836805250503,-31.100000000000172,-26.400000000000105,-28.700000000000138,-28.20000000000013,-27.600000000000122,0.0,999.0
9000,0.9,-20.824000000000154,21.220316303015082,-46.700000000000394,0.0,-44.600000000000364,-5.999999999999995,-0.475,0.0,999.0
10000,0.9,-36.053000000000246,4.556280390845211,-41.800000000000324,-28.400000000000134,-39.20000000000029,-38.60000000000028,-29.800000000000153,0.0,999.0
